season_year,data_source,match_id,match_date,competition_stage,team_code,team_name,opponent_code,opponent_name,is_home,goals,opponent_goals,result,total_shots,shots_on_target,blocked_shots,xg_total,fouls_committed,fouls_won,yellow_cards,red_cards,corners,offsides,passes,passes_completed,pass_pct,clearances,interceptions,possession_pct,saves,effective_tackles,venue,venue_city,referee_name
2022,statsbomb_event_data,3857285,2022-11-21,Group Stage,SEN,Senegal,NED,Netherlands,True,0,2,L,15,4,4,0.6915,13,16,2,0,6,1,430,344,80.0,34,9,,,,Al Thumama Stadium,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3857285,2022-11-21,Group Stage,NED,Netherlands,SEN,Senegal,False,2,0,W,10,3,3,1.1239,16,12,1,0,7,1,491,393,80.0,16,11,,,,Al Thumama Stadium,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3857286,2022-11-20,Group Stage,QAT,Qatar,ECU,Ecuador,True,0,2,L,5,0,0,0.3042,17,14,4,0,1,0,468,382,81.6,21,5,,,,Al Bayt Stadium,,Daniele Orsato
2022,statsbomb_event_data,3857286,2022-11-20,Group Stage,ECU,Ecuador,QAT,Qatar,False,2,0,W,6,3,0,1.154,14,17,2,0,3,1,519,432,83.2,4,8,,,,Al Bayt Stadium,,Daniele Orsato
2022,statsbomb_event_data,3857287,2022-11-24,Group Stage,URU,Uruguay,KOR,South Korea,True,0,0,D,10,1,2,0.4173,7,11,1,0,4,0,570,475,83.3,31,17,,,,Education City Stadium ,,Clément Turpin
2022,statsbomb_event_data,3857287,2022-11-24,Group Stage,KOR,South Korea,URU,Uruguay,False,0,0,D,7,0,1,0.493,11,7,1,0,3,0,463,351,75.8,20,13,,,,Education City Stadium ,,Clément Turpin
2022,statsbomb_event_data,3857288,2022-11-26,Group Stage,TUN,Tunisia,AUS,Australia,True,0,1,L,14,4,6,1.0522,15,14,3,0,5,0,548,406,74.1,35,8,,,,Al Janoub Stadium   ,,Daniel Siebert
2022,statsbomb_event_data,3857288,2022-11-26,Group Stage,AUS,Australia,TUN,Tunisia,False,1,0,W,9,2,3,0.359,16,12,0,0,2,0,404,274,67.8,34,11,,,,Al Janoub Stadium   ,,Daniel Siebert
2022,statsbomb_event_data,3857289,2022-11-26,Group Stage,ARG,Argentina,MEX,Mexico,True,2,0,W,5,2,0,0.3252,15,20,1,0,4,0,567,476,84.0,20,5,,,,Lusail Stadium,,Daniele Orsato
2022,statsbomb_event_data,3857289,2022-11-26,Group Stage,MEX,Mexico,ARG,Argentina,False,0,2,L,4,1,1,0.2064,21,14,4,0,2,0,403,304,75.4,15,16,,,,Lusail Stadium,,Daniele Orsato
2022,statsbomb_event_data,3857290,2022-11-24,Group Stage,SUI,Switzerland,,Cameroon,True,1,0,W,7,3,1,1.4265,14,10,2,0,11,0,549,461,84.0,28,8,,,,Al Janoub Stadium   ,,Facundo Tello Figueroa
2022,statsbomb_event_data,3857290,2022-11-24,Group Stage,,Cameroon,SUI,Switzerland,False,0,1,L,8,5,1,0.6131,10,13,1,0,5,0,533,440,82.6,19,15,,,,Al Janoub Stadium   ,,Facundo Tello Figueroa
2022,statsbomb_event_data,3857291,2022-11-23,Group Stage,ESP,Spain,,Costa Rica,True,7,0,W,17,8,2,2.7619,8,13,0,0,5,0,1090,1009,92.6,5,7,,,,Al Thumama Stadium,,
2022,statsbomb_event_data,3857291,2022-11-23,Group Stage,,Costa Rica,ESP,Spain,False,0,7,L,0,0,0,0.0,14,7,2,0,0,1,250,172,68.8,21,9,,,,Al Thumama Stadium,,
2022,statsbomb_event_data,3857292,2022-12-01,Group Stage,,Costa Rica,GER,Germany,True,2,4,L,7,5,1,1.0347,4,9,1,0,1,0,374,284,75.9,37,15,,,,Al Bayt Stadium,,Stéphanie Frappart
2022,statsbomb_event_data,3857292,2022-12-01,Group Stage,GER,Germany,,Costa Rica,False,4,2,W,31,11,5,4.3161,9,4,0,0,14,1,766,669,87.3,8,11,,,,Al Bayt Stadium,,Stéphanie Frappart
2022,statsbomb_event_data,3857293,2022-12-02,Group Stage,GHA,Ghana,URU,Uruguay,True,0,2,L,9,4,2,1.3927,21,11,2,0,5,0,493,384,77.9,26,6,,,,Al Janoub Stadium   ,,Daniel Siebert
2022,statsbomb_event_data,3857293,2022-12-02,Group Stage,URU,Uruguay,GHA,Ghana,False,2,0,W,12,6,1,1.6366,11,19,5,0,2,0,469,364,77.6,30,10,,,,Al Janoub Stadium   ,,Daniel Siebert
2022,statsbomb_event_data,3857294,2022-11-29,Group Stage,NED,Netherlands,QAT,Qatar,True,2,0,W,13,4,3,1.714,19,7,1,0,4,0,832,747,89.8,8,4,,,,Al Bayt Stadium,,Bakary Papa Gassama
2022,statsbomb_event_data,3857294,2022-11-29,Group Stage,QAT,Qatar,NED,Netherlands,False,0,2,L,5,3,0,0.1437,8,18,0,0,2,0,486,396,81.5,11,12,,,,Al Bayt Stadium,,Bakary Papa Gassama
2022,statsbomb_event_data,3857295,2022-11-27,Group Stage,JPN,Japan,,Costa Rica,True,0,1,L,13,3,7,0.7735,24,13,3,0,5,0,619,527,85.1,9,8,,,,Ahmad bin Ali Stadium,,Michael Oliver
2022,statsbomb_event_data,3857295,2022-11-27,Group Stage,,Costa Rica,JPN,Japan,False,1,0,W,4,1,1,0.1994,13,23,3,0,0,0,470,374,79.6,23,12,,,,Ahmad bin Ali Stadium,,Michael Oliver
2022,statsbomb_event_data,3857296,2022-12-01,Group Stage,CRO,Croatia,BEL,Belgium,True,0,0,D,11,4,1,0.695,11,10,0,0,2,0,609,514,84.4,26,12,,,,Ahmad bin Ali Stadium,,Anthony Taylor
2022,statsbomb_event_data,3857296,2022-12-01,Group Stage,BEL,Belgium,CRO,Croatia,False,0,0,D,16,3,6,2.3818,10,10,1,0,4,0,630,543,86.2,30,12,,,,Ahmad bin Ali Stadium,,Anthony Taylor
2022,statsbomb_event_data,3857297,2022-11-26,Group Stage,,Poland,SAU,Saudi Arabia,True,2,0,W,9,3,2,1.7342,18,15,3,0,4,0,337,259,76.9,29,12,,,,Education City Stadium ,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3857297,2022-11-26,Group Stage,SAU,Saudi Arabia,,Poland,False,0,2,L,17,5,3,1.972,16,17,2,0,5,0,582,489,84.0,17,5,,,,Education City Stadium ,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3857298,2022-11-24,Group Stage,POR,Portugal,GHA,Ghana,True,3,2,W,11,5,3,2.0969,15,20,2,0,3,0,665,576,86.6,18,3,,,,Stadium 974,,Ismail Elfath
2022,statsbomb_event_data,3857298,2022-11-24,Group Stage,GHA,Ghana,POR,Portugal,False,2,3,L,9,3,1,0.78,20,15,4,0,3,0,415,336,81.0,13,12,,,,Stadium 974,,Ismail Elfath
2022,statsbomb_event_data,3857299,2022-11-28,Group Stage,KOR,South Korea,GHA,Ghana,True,2,3,L,21,6,10,1.3678,15,10,2,0,12,0,605,499,82.5,17,5,,,,Education City Stadium ,,Anthony Taylor
2022,statsbomb_event_data,3857299,2022-11-28,Group Stage,GHA,Ghana,KOR,South Korea,False,3,2,W,7,3,0,1.1805,10,15,2,0,5,0,340,266,78.2,56,9,,,,Education City Stadium ,,Anthony Taylor
2022,statsbomb_event_data,3857300,2022-11-22,Group Stage,ARG,Argentina,SAU,Saudi Arabia,True,1,2,L,15,6,3,2.4916,7,22,0,0,9,0,646,542,83.9,18,11,,,,Lusail Stadium,,Slavko Vinčić
2022,statsbomb_event_data,3857300,2022-11-22,Group Stage,SAU,Saudi Arabia,ARG,Argentina,False,2,1,W,3,2,1,0.1535,22,6,6,0,2,0,286,197,68.9,29,21,,,,Lusail Stadium,,Slavko Vinčić
2022,statsbomb_event_data,3857301,2022-11-25,Group Stage,QAT,Qatar,SEN,Senegal,True,1,3,L,10,3,3,0.9601,11,13,3,0,6,1,452,362,80.1,24,10,,,,Al Thumama Stadium,,Antonio Miguel Mateu Lahoz
2022,statsbomb_event_data,3857301,2022-11-25,Group Stage,SEN,Senegal,QAT,Qatar,False,3,1,W,12,4,2,0.903,13,10,3,0,6,1,547,462,84.5,19,6,,,,Al Thumama Stadium,,Antonio Miguel Mateu Lahoz
2022,statsbomb_event_data,3869117,2022-12-03,Round of 16,NED,Netherlands,USA,United States,True,3,1,W,11,6,1,1.4819,11,4,2,0,4,0,439,332,75.6,35,7,,,,Sheikh Khalifa International Stadium,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3869117,2022-12-03,Round of 16,USA,United States,NED,Netherlands,False,1,3,L,18,6,5,1.6521,5,11,0,0,5,1,618,499,80.7,11,15,,,,Sheikh Khalifa International Stadium,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3869118,2022-12-04,Round of 16,ENG,England,SEN,Senegal,True,3,0,W,8,4,0,1.02,16,13,0,0,3,0,626,536,85.6,11,15,,,,Al Bayt Stadium,,Ivan Arcides Barton Cisneros
2022,statsbomb_event_data,3869118,2022-12-04,Round of 16,SEN,Senegal,ENG,England,False,0,3,L,10,1,4,0.9728,13,16,1,0,3,0,408,323,79.2,21,9,,,,Al Bayt Stadium,,Ivan Arcides Barton Cisneros
2022,statsbomb_event_data,3869151,2022-12-03,Round of 16,ARG,Argentina,AUS,Australia,True,2,1,W,14,5,2,1.4816,9,16,0,0,1,0,728,646,88.7,25,16,,,,Ahmad bin Ali Stadium,,Szymon Marciniak
2022,statsbomb_event_data,3869151,2022-12-03,Round of 16,AUS,Australia,ARG,Argentina,False,1,2,L,5,1,3,0.4261,18,8,2,0,3,0,478,384,80.3,11,9,,,,Ahmad bin Ali Stadium,,Szymon Marciniak
2022,statsbomb_event_data,3869152,2022-12-04,Round of 16,FRA,France,,Poland,True,3,1,W,16,8,2,1.1264,11,10,1,0,7,0,593,505,85.2,12,15,,,,Al Thumama Stadium,,Jesús Valenzuela Sáez
2022,statsbomb_event_data,3869152,2022-12-04,Round of 16,,Poland,FRA,France,False,1,3,L,12,2,6,1.5935,10,10,2,0,1,1,488,406,83.2,22,8,,,,Al Thumama Stadium,,Jesús Valenzuela Sáez
2022,statsbomb_event_data,3869219,2022-12-05,Round of 16,JPN,Japan,CRO,Croatia,True,1,1,D,13,4,4,1.069,13,15,0,0,8,0,582,436,74.9,34,21,,,,Al Janoub Stadium   ,,Ismail Elfath
2022,statsbomb_event_data,3869219,2022-12-05,Round of 16,CRO,Croatia,JPN,Japan,False,1,1,D,17,4,7,0.8544,16,13,2,0,5,0,796,657,82.5,43,10,,,,Al Janoub Stadium   ,,Ismail Elfath
2022,statsbomb_event_data,3869220,2022-12-06,Round of 16,MAR,Morocco,ESP,Spain,True,0,0,D,6,2,0,0.5704,19,14,1,0,0,0,365,250,68.5,35,18,,,,Education City Stadium ,,Fernando Andrés Rapallini
2022,statsbomb_event_data,3869220,2022-12-06,Round of 16,ESP,Spain,MAR,Morocco,False,0,0,D,12,1,5,0.495,14,18,1,0,8,0,1068,960,89.9,10,9,,,,Education City Stadium ,,Fernando Andrés Rapallini
2022,statsbomb_event_data,3869253,2022-12-05,Round of 16,BRA,Brazil,KOR,South Korea,True,4,1,W,18,10,2,3.2614,8,11,0,0,5,0,641,566,88.3,10,8,,,,Stadium 974,,Clément Turpin
2022,statsbomb_event_data,3869253,2022-12-05,Round of 16,KOR,South Korea,BRA,Brazil,False,1,4,L,8,6,0,0.3448,12,8,1,0,4,1,555,476,85.8,15,22,,,,Stadium 974,,Clément Turpin
2022,statsbomb_event_data,3869254,2022-12-06,Round of 16,POR,Portugal,SUI,Switzerland,True,6,1,W,15,9,3,2.2843,14,15,0,0,6,0,488,404,82.8,16,10,,,,Lusail Stadium,,César Arturo Ramos Palazuelos
2022,statsbomb_event_data,3869254,2022-12-06,Round of 16,SUI,Switzerland,POR,Portugal,False,1,6,L,10,3,4,1.2718,15,14,2,0,6,0,528,438,83.0,15,9,,,,Lusail Stadium,,César Arturo Ramos Palazuelos
2022,statsbomb_event_data,3869321,2022-12-09,Quarter-finals,NED,Netherlands,ARG,Argentina,True,2,2,D,7,2,3,0.5695,37,20,7,1,2,0,691,572,82.8,27,24,,,,Lusail Stadium,,Antonio Miguel Mateu Lahoz
2022,statsbomb_event_data,3869321,2022-12-09,Quarter-finals,ARG,Argentina,NED,Netherlands,False,2,2,D,14,5,4,1.9392,22,37,8,0,8,0,640,531,83.0,27,10,,,,Lusail Stadium,,Antonio Miguel Mateu Lahoz
2022,statsbomb_event_data,3869354,2022-12-10,Quarter-finals,ENG,England,FRA,France,True,1,2,L,16,7,5,2.3526,10,15,1,0,5,0,554,465,83.9,11,9,,,,Al Bayt Stadium,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3869354,2022-12-10,Quarter-finals,FRA,France,ENG,England,False,2,1,W,8,5,1,0.8394,15,10,3,0,2,0,412,328,79.6,17,7,,,,Al Bayt Stadium,,Wilton Pereira Sampaio
2022,statsbomb_event_data,3869420,2022-12-09,Quarter-finals,CRO,Croatia,BRA,Brazil,True,1,1,D,9,1,3,0.6329,23,23,2,0,3,1,737,639,86.7,34,14,,,,Education City Stadium ,,Michael Oliver
2022,statsbomb_event_data,3869420,2022-12-09,Quarter-finals,BRA,Brazil,CRO,Croatia,False,1,1,D,20,11,6,1.8163,25,23,3,0,7,0,747,652,87.3,13,8,,,,Education City Stadium ,,Michael Oliver
2022,statsbomb_event_data,3869486,2022-12-10,Quarter-finals,MAR,Morocco,POR,Portugal,True,1,0,W,9,3,0,0.972,18,9,2,1,3,0,249,184,73.9,35,15,,,,Al Thumama Stadium,,Facundo Tello Figueroa
2022,statsbomb_event_data,3869486,2022-12-10,Quarter-finals,POR,Portugal,MAR,Morocco,False,0,1,L,12,3,3,0.7441,9,17,1,0,9,0,731,616,84.3,3,4,,,,Al Thumama Stadium,,Facundo Tello Figueroa
2022,statsbomb_event_data,3869519,2022-12-13,Semi-finals,ARG,Argentina,CRO,Croatia,True,3,0,W,9,7,1,1.8644,20,10,2,0,2,0,432,358,82.9,18,8,,,,Lusail Stadium,,Daniele Orsato
2022,statsbomb_event_data,3869519,2022-12-13,Semi-finals,CRO,Croatia,ARG,Argentina,False,0,3,L,12,2,3,0.4101,10,20,2,0,4,0,648,559,86.3,8,12,,,,Lusail Stadium,,Daniele Orsato
2022,statsbomb_event_data,3869552,2022-12-14,Semi-finals,FRA,France,MAR,Morocco,True,2,0,W,14,2,6,2.0024,14,13,0,0,2,1,387,316,81.7,19,20,,,,Al Bayt Stadium,,César Arturo Ramos Palazuelos
2022,statsbomb_event_data,3869552,2022-12-14,Semi-finals,MAR,Morocco,FRA,France,False,0,2,L,13,1,6,1.2304,14,14,1,0,3,0,615,529,86.0,12,4,,,,Al Bayt Stadium,,César Arturo Ramos Palazuelos
2022,statsbomb_event_data,3869684,2022-12-17,3rd Place Final,CRO,Croatia,MAR,Morocco,True,2,1,W,12,4,3,0.8493,14,15,0,0,6,0,528,439,83.1,19,8,,,,Sheikh Khalifa International Stadium,,Abdulrahman Ibrahim Al Jassim
2022,statsbomb_event_data,3869684,2022-12-17,3rd Place Final,MAR,Morocco,CRO,Croatia,False,1,2,L,9,2,2,0.9915,15,14,2,0,3,0,512,431,84.2,16,16,,,,Sheikh Khalifa International Stadium,,Abdulrahman Ibrahim Al Jassim
2022,statsbomb_event_data,3869685,2022-12-18,Final,ARG,Argentina,FRA,France,True,3,3,D,20,10,4,2.7583,29,18,5,0,6,1,693,560,80.8,26,13,,,,Lusail Stadium,,Szymon Marciniak
2022,statsbomb_event_data,3869685,2022-12-18,Final,FRA,France,ARG,Argentina,False,3,3,D,10,5,3,2.2726,19,26,3,0,5,0,570,434,76.1,19,15,,,,Lusail Stadium,,Szymon Marciniak
